"iter","mse"
1,0.030899126704989684
2,0.017151897994840647
3,0.012320867668346424
4,0.009730638074276703
5,0.008024478788684489
6,0.006841293256416015
7,0.00599092737579281
8,0.005330269725184256
9,0.004799383567600931
10,0.004358136744767122
11,0.003995179142955832
12,0.0036836596564851307
13,0.0034184421837296875
14,0.0031888620040155346
15,0.002990651389887783
16,0.002818022274657937
17,0.002663814796850252
18,0.002524642489826833
19,0.0024027938754097745
20,0.0022901084893584478
21,0.0021871328582014965
22,0.002094302871942143
23,0.0020079600347413734
24,0.0019293938003382492
25,0.0018571490440535284
26,0.0017902355308887774
27,0.001727642228498146
28,0.0016697567595672228
29,0.0016155630562494905
30,0.0015644876426496072
31,0.0015169526022957712
32,0.0014725660485492426
33,0.001430366925045498
34,0.0013909863065491431
35,0.001353037785076508
36,0.0013168255679470444
37,0.001282734072363012
38,0.0012504989514737829
39,0.001219412138223841
40,0.001190104971490412
41,0.0011618375520418766
42,0.0011347473822943025
43,0.0011089249204688657
44,0.0010843501264121427
45,0.0010607102981692157
46,0.0010382549443153073
47,0.0010168646295368134
48,0.000996305938408944
49,0.0009767999045597082
50,0.0009582560626607861
51,0.0009404210948223307
52,0.0009232387857986427
53,0.0009065320337033227
54,0.0008902736352589181
55,0.0008745805854391523
56,0.0008593139711105173
57,0.0008446533537129066
58,0.0008303479317085195
59,0.0008165983945815708
60,0.0008033330510581026
61,0.0007905099536173019
62,0.0007780918910010942
63,0.0007658903840077954
64,0.0007540446232065087
65,0.0007426002065944418
66,0.0007313794668409466
67,0.0007205669139979874
68,0.0007100473930389211
69,0.0006997920539840794
70,0.0006898232761336651
71,0.000680252803189066
72,0.0006708506181236687
73,0.0006617281839721218
74,0.0006528410659199878
75,0.000644263620054259
76,0.0006358707667284257
77,0.0006276230417873737
78,0.0006194887395593294
79,0.0006116535059300434
80,0.0006040063210889238
81,0.0005965579888881408
82,0.000589246818069332
83,0.0005821037036923753
84,0.000575218745666238
85,0.0005684903048865371
86,0.00056192947513284
87,0.0005555526389897625
88,0.0005493033035647045
89,0.0005431832597906303
90,0.0005372298430326654
91,0.0005314084810986418
92,0.0005257110102285401
93,0.0005200921288107523
94,0.0005145948271682274
95,0.0005091673718522081
96,0.0005038430215362133
97,0.0004986921255433152
98,0.0004936379683317831
99,0.0004886273170441621
100,0.0004837443887381184
101,0.0004789477209985013
102,0.00047424155149232075
103,0.0004696259699441732
104,0.00046511559616651806
105,0.00046065406988113865
106,0.0004562589896299149
107,0.0004519329086698846
108,0.00044764641682301626
109,0.00044341928666082845
110,0.0004392934292610169
111,0.00043525201706201707
112,0.0004313014824211332
113,0.0004274348498623513
114,0.0004236545195182226
115,0.0004199274680175561
116,0.00041622518411822934
117,0.0004126039535033429
118,0.0004090426528554979
119,0.00040553751104687705
120,0.000402062708989216
121,0.0003986557298866361
122,0.0003952924475244558
123,0.0003919852997529988
124,0.0003887113743962371
125,0.00038550056490934006
126,0.00038233897313763354
127,0.0003792449858574395
128,0.000376210505379851
129,0.00037322701113565735
130,0.0003702696301302287
131,0.0003673428752628397
132,0.000364482327564829
133,0.0003616889182765843
134,0.00035894084467123105
135,0.00035623201406032224
136,0.000353566572764489
137,0.0003509291686641721
138,0.000348337997397331
139,0.0003457722200645379
140,0.00034324468712941997
141,0.0003407473965489437
142,0.0003383000990233779
143,0.00033588535246674564
144,0.00033350737924803063
145,0.0003311524037657317
146,0.00032882385165113666
147,0.00032653148140460007
148,0.0003242613525449009
149,0.00032200205971784053
150,0.00031976240490394416
151,0.00031756372261021237
152,0.0003153822098607891
153,0.0003132154554115042
154,0.0003110707245005864
155,0.00030895797541956213
156,0.00030687661790298874
157,0.0003048453300287249
158,0.00030283280266680276
159,0.00030084802877277604
160,0.0002989054117094339
161,0.0002969822228679056
162,0.00029507156396994046
163,0.00029318529418430485
164,0.0002913092879121626
165,0.00028945132600031374
166,0.00028761734221413024
167,0.0002858069568802303
168,0.0002840146406226057
169,0.00028224217118793296
170,0.0002805011878048767
171,0.0002787858688419308
172,0.00027709307006774876
173,0.00027541140273931844
174,0.0002737510761008001
175,0.00027211462139631364
176,0.00027049900569325674
177,0.0002689007132959572
178,0.0002673253359079598
179,0.00026575554637873024
180,0.0002641936383451111
181,0.00026265088812334203
182,0.00026112483129040305
183,0.0002596134022941637
184,0.0002581138416300056
185,0.0002566271134918062
186,0.0002551575498397681
187,0.0002537081791839813
188,0.0002522817690806765
189,0.000250866559409539
190,0.00024946583355953675
191,0.00024807716705005616
192,0.00024670185374615775
193,0.0002453419295370046
194,0.0002440004045296659
195,0.00024266403524198166
196,0.00024134763432928017
197,0.00024004974190944327
198,0.00023876751624446563
199,0.0002375006621657617
200,0.00023625127769545936
201,0.00023500927758324743
202,0.00023377494776637088
203,0.0002325552184955636
204,0.00023134793697896186
205,0.00023015435365013632
206,0.00022896965169453214
207,0.0002277951843152824
208,0.0002266321691986209
209,0.0002254823185847968
210,0.00022434184793500265
211,0.00022320685481035373
212,0.0002220872303249037
