"iter","mse"
1,1.053815164871156
2,0.5047089971209419
3,0.3499995335644693
4,0.2657757313663864
5,0.21456351055062786
6,0.18008909181435276
7,0.15488874883042902
8,0.13521580703893585
9,0.1206751504103761
10,0.10881372219377922
11,0.09919665422958754
12,0.09123038846355484
13,0.0845026518989652
14,0.07869445593205274
15,0.07355195433890886
16,0.06905089228176299
17,0.06510620043504647
18,0.06163378504507198
19,0.05851734479099174
20,0.05573160757580722
21,0.05317818029636458
22,0.05085903469475521
23,0.048726966757593415
24,0.04672839438302596
25,0.04491508072864392
26,0.043247081239296895
27,0.041716828793202425
28,0.040270031484630396
29,0.03892684425226692
30,0.037680116417635585
31,0.03649658969583187
32,0.03538032598209049
33,0.034344052252407026
34,0.033364524065798117
35,0.03242928365376976
36,0.03155131650593949
37,0.030712016484856625
38,0.029924184517521338
39,0.02917521146892476
40,0.028465060934191704
41,0.027788308095438457
42,0.027139179216817612
43,0.026523235531749977
44,0.02593304034281236
45,0.02536264558236493
46,0.024818654585624322
47,0.024289979865069488
48,0.023789347598690933
49,0.02330578793503046
50,0.02284301277137479
51,0.022393670570538902
52,0.021969594282566396
53,0.021559125407050857
54,0.02116413584624067
55,0.020784510546206475
56,0.020410886989684972
57,0.02004355084117063
58,0.019694883772174248
59,0.01935976559559271
60,0.019035422113650582
61,0.01872319175924116
62,0.018417060459106092
63,0.01811954341532799
64,0.017829553627779916
65,0.017548684916855475
66,0.01727561165374671
67,0.01701418156813617
68,0.016761238882110494
69,0.016516566808219932
70,0.016276842144681645
71,0.016046230000856854
72,0.01582216257695929
73,0.015603093259865102
74,0.015391229057055658
75,0.015183641089062063
76,0.01497881768357171
77,0.014780135660592046
78,0.014587409051554086
79,0.014400664201715874
80,0.01421952978113822
81,0.014043788563816004
82,0.013872353443116981
83,0.013703881680595878
84,0.013539522922678892
85,0.013378526291074165
86,0.013220471379986212
87,0.01306541360432101
88,0.012913321569745232
89,0.01276420626432511
90,0.012619724183074605
91,0.012478728169700453
92,0.012341433540015153
93,0.012206096623190672
94,0.012074223750479729
95,0.011943990149515828
96,0.011815078746346913
97,0.01168932269561598
98,0.011565368636692695
99,0.011443551210581639
100,0.011325050128672024
101,0.011208291921579586
102,0.011094497213911854
103,0.010982771979425515
104,0.010873541183292455
105,0.01076588173508766
106,0.010659740915025485
107,0.010555495114521567
108,0.010453221868023827
109,0.010351769336895487
110,0.010252358762831704
111,0.01015449154893933
112,0.010058808478269928
113,0.00996490155343815
114,0.009872275404371545
115,0.00978124193090672
116,0.009691885740947037
117,0.009604629939881183
118,0.009518587425110725
119,0.009434250439355217
120,0.009351177789225153
121,0.00926950059291177
122,0.009189602355110285
123,0.009111281123156225
124,0.009034173687884905
125,0.008958171127643137
126,0.008882826677228482
127,0.008809789639003812
128,0.008736745492798332
129,0.00866490952845401
130,0.008594129891653443
131,0.008524747646399933
132,0.008456359107650663
133,0.00838895866737491
134,0.008322024505653478
135,0.008256030247008278
136,0.008191255778859765
137,0.008127268160172469
138,0.008064118841004358
139,0.00800184649731682
140,0.007940236471222311
141,0.007879728077812464
142,0.007820134836788626
143,0.007761853793801517
144,0.007703770329321702
145,0.007646861011723768
146,0.0075904228995519515
147,0.007534572153645595
148,0.007479429311112843
