"iter","mse"
1,0.9707620796154571
2,0.46981214504928503
3,0.32581035977632905
4,0.24625825702502782
5,0.19806553688840572
6,0.16546609203868304
7,0.14176927526056582
8,0.12395276217180784
9,0.1103985380165695
10,0.09944206871520839
11,0.09051976020489183
12,0.0827148785146417
13,0.07618719301237187
14,0.07034505643721686
15,0.06539454211773674
16,0.06113499510058063
17,0.05737128489918784
18,0.05406403936306257
19,0.0511429544801577
20,0.04849624249613419
21,0.046084058057073274
22,0.043941632568513855
23,0.041997414802296455
24,0.04021095563590008
25,0.038617335950477984
26,0.03712719443791613
27,0.03575117581591005
28,0.034490355504720877
29,0.03330904013017623
30,0.03221282783851188
31,0.03118109115048773
32,0.03019900807732335
33,0.029292819553142266
34,0.02844009375781425
35,0.027636423210067092
36,0.026864356097214326
37,0.026140882516520907
38,0.025446751214914402
39,0.024792407182853214
40,0.024176422972587222
41,0.023586184372923757
42,0.02302386459206697
43,0.02248610107029213
44,0.02197414023248572
45,0.021482524751997134
46,0.02100626468571537
47,0.02054930365426887
48,0.02011010531474673
49,0.019688832845599552
50,0.01928431918197565
51,0.01889099042806103
52,0.018513643127587225
53,0.018153966443195235
54,0.017803932429547756
55,0.017467115626546282
56,0.017147567145051088
57,0.016837932544651973
58,0.01654051479942573
59,0.016252623580700166
60,0.015975424990628928
61,0.015706231336081258
62,0.015445952836772333
63,0.015192822376987939
64,0.014947691168238464
65,0.014709602825760306
66,0.014477718982667765
67,0.014253209046609785
68,0.014033253103156573
69,0.013822643062626486
70,0.013618300407265254
71,0.013419228997558015
72,0.0132243637840344
73,0.013035527656083531
74,0.012851697453254339
75,0.012672544905031563
76,0.012497280206360827
77,0.012326275943636467
78,0.012160140694687375
79,0.011999111892516753
80,0.011843972535614564
81,0.011692485228487417
82,0.011545081338435572
83,0.011399973993165323
84,0.011257214139374722
85,0.011117891327890006
86,0.010981821794929117
87,0.010849366457450013
88,0.010719174086249424
89,0.010593687706297563
90,0.010471002502963681
91,0.010351477567592767
92,0.010234789958276876
93,0.010120534655558656
94,0.010008704005735258
95,0.009899324009909845
96,0.009791034821854006
97,0.009685308455767606
98,0.009582066463175712
99,0.009481322555849887
100,0.009382409758363155
101,0.009286300380135214
102,0.009192642085843918
103,0.009100416014043454
104,0.009009698720936068
105,0.008920296920899465
106,0.008833587531632615
107,0.008747952213779307
108,0.008663795268750172
109,0.008581605587536867
110,0.008500777509645157
111,0.008421928602514055
112,0.008344717457566498
113,0.008268613244143868
114,0.008194268823550434
115,0.00812117572203571
116,0.008049526303579755
117,0.007979643580304764
118,0.007910968085186989
119,0.007843658572840336
120,0.007776607107005784
121,0.007710969443922137
122,0.007646555638736034
123,0.007583389362357649
124,0.007521073805324012
125,0.007459723861580774
126,0.007399105777748532
127,0.007339404374216649
128,0.007280175350860276
129,0.007222942969131154
130,0.007166609055090969
131,0.007111102308827795
132,0.007056476183366463
133,0.007002993435098124
134,0.006950495418654159
135,0.006898905448682634
136,0.006847816890887103
137,0.006797467806696997
138,0.006747878081264741
139,0.006698832144493285
140,0.00665046140499083
141,0.006602947226676233
142,0.006556299918248654
143,0.006510224443961968
144,0.006464538728502835
145,0.00641948947372142
146,0.006374943109901195
147,0.006330885018145533
148,0.0062874060323307055
149,0.006244620069291024
150,0.006202372600818254
151,0.006160785213097026
152,0.006119669721082425
153,0.006079243716121412
154,0.006039081580342809
155,0.005999764258643873
156,0.005960724794047768
157,0.005922400947036333
158,0.005884412664817045
159,0.005846961898284329
160,0.005810010818321604
161,0.005773848249176065
162,0.005738350545267234
163,0.005703674590965873
164,0.005669122177748232
165,0.0056349273486257356
166,0.005601033810818633
167,0.005567576333476262
168,0.005534374984480214
169,0.0055016217402179286
170,0.005469285400032529
171,0.0054368806384853035
172,0.005405054620699018
173,0.0053734833441267706
174,0.005342333116053503
175,0.005311568128707239
176,0.005281237629924032
177,0.005251174265514415
178,0.005221437057861961
179,0.00519218454813667
180,0.0051633095205653535
181,0.005134674759998185
182,0.00510635350265777
183,0.0050783859433820725
184,0.005050689940861233
185,0.005023216637993068
186,0.004996065875444015
187,0.004969359163750891
188,0.004942676693267423
189,0.004916060966178443
190,0.004889963791380492
191,0.004863899467522166
192,0.004838392118772205
193,0.004813131721033111
194,0.004788180768463415
195,0.00476350182896294
196,0.004739060779178894
197,0.004714993205416808
198,0.004691141929956566
199,0.004667378534524023
200,0.004643804253669312
201,0.0046204466604724635
202,0.0045973372169490065
203,0.004574300985016213
204,0.004551740603779206
205,0.004529218407004367
206,0.00450706667785628
207,0.004485265493987479
208,0.004463684202121879
209,0.004442292250739987
210,0.004421078066671262
211,0.004399927991255384
212,0.004379153802987552
213,0.004358476012119015
214,0.004338000228280564
215,0.004317672356744963
216,0.0042975086947749175
217,0.004277542390530378
218,0.004257601212622893
219,0.004237970399411673
220,0.004218547230847894
221,0.004199331207160036
222,0.004180222245901537
223,0.004161430198272994
224,0.00414287167599996
225,0.004124393586955574
226,0.004106236066656964
227,0.004088160002663433
228,0.00407014363243873
229,0.004052301805489694
230,0.0040346013324212915
231,0.0040171079335270645
232,0.003999868123365001
233,0.003982801144305459
234,0.003965871361113882
235,0.003948965451618321
236,0.003932206816372973
237,0.003915652453834535
238,0.0038993309750776834
239,0.0038830865359220823
240,0.003867004530507767
241,0.003851060725470033
242,0.003835301921477654
243,0.0038197210217824945
244,0.0038042271343577804
245,0.0037888166862964446
246,0.0037735485717243587
247,0.0037584993768322765
248,0.0037435436505093636
249,0.0037287161263305367
250,0.003713934191548206
251,0.003699178754779179
252,0.003684625920878294
253,0.003670196302411299
254,0.0036559465734630806
255,0.00364186311555371
256,0.0036278782900088513
257,0.0036139974591037696
258,0.0036002073611878646
259,0.003586444321345866
260,0.00357276744782307
261,0.0035591145024944436
262,0.0035456634199593448
263,0.0035322692733214464
264,0.003518982821268434
265,0.003505821241453086
266,0.0034927390197782918
267,0.003479737534972653
268,0.003466846026713346
269,0.0034541202618594926
270,0.0034415093409162593
271,0.003428979168221193
272,0.003416581904706293
273,0.0034043258900177103
274,0.0033920914025479115
275,0.0033799146407400035
276,0.0033679240314781083
277,0.003355954593621584
278,0.0033440408591048163
279,0.0033322082022858896
280,0.0033204734492767963
281,0.003308789957572817
282,0.0032972965206532613
283,0.0032859062904863675
284,0.003274542496273866
285,0.0032632624785165687
286,0.0032520983668736804
287,0.003240963265486831
288,0.003229878738382126
289,0.003218968277318716
290,0.0032081097159994184
291,0.0031973409888845375
292,0.0031866332123560714
293,0.0031760058477311613
294,0.00316538677122073
295,0.0031548389763192165
296,0.0031443367988381304
297,0.0031339627315749626
298,0.003123590936004323
299,0.0031133218706689324
300,0.0031031436534397607
301,0.0030931129144224625
302,0.003083119586543175
303,0.0030732219232471906
304,0.0030633458304764813
305,0.003053529687407949
306,0.0030438314036741955
307,0.003034205255088862
308,0.0030246179706035635
309,0.003015147787315916
310,0.003005733515471586
311,0.0029963903318628777
312,0.002987139928206329
313,0.0029779248761499263
314,0.0029687544017945673
315,0.0029596732576744975
316,0.0029506086668314147
317,0.0029416419853530956
318,0.0029327011455234408
319,0.002923830868137273
320,0.002915046186791197
321,0.0029063055136348682
322,0.002897644454796568
323,0.0028890434655331715
324,0.002880425574894392
325,0.0028718895707673634
326,0.0028633952597463875
327,0.0028549515209730487
328,0.002846549543585137
329,0.0028381854803223886
330,0.002829877502168325
331,0.0028216537349497564
332,0.0028134625035863025
333,0.0028053086009427754
334,0.002797230797162709
335,0.0027891965383529276
336,0.0027812274854043975
337,0.0027732652015461643
338,0.0027653629126113332
339,0.0027574739040570275
340,0.002749602235850112
341,0.0027418038686944485
342,0.002734054734085418
343,0.002726296569523858
344,0.002718575465717108
345,0.0027109135028797215
346,0.0027033164205480073
347,0.0026957661276364223
348,0.0026882452851135874
349,0.0026807567746798626
350,0.002673303577686523
351,0.002665925659788941
352,0.0026586083729840384
353,0.0026513759482637597
354,0.002644143907859382
355,0.0026369871767077096
356,0.0026298645871750334
357,0.0026227736164647257
358,0.0026157298303807414
359,0.002608749121779467
360,0.0026018283817633246
361,0.0025949614346557457
362,0.002588115705889642
363,0.002581309488249746
364,0.002574497912063094
365,0.00256770215485214
366,0.0025609537683464957
367,0.0025542444924793683
368,0.0025475200629178885
369,0.0025408178719870597
370,0.002534165180408635
371,0.00252754421426535
372,0.0025209260023362785
373,0.0025143312695570887
374,0.002507718481417662
375,0.002501172892002982
376,0.0024946696313532116
377,0.002488193717976979
378,0.0024817918656780034
379,0.002475442284536792
380,0.002469132156341107
381,0.0024628869777351477
382,0.002456650086866986
383,0.0024504353374969713
384,0.002444265123262344
385,0.0024381118251440947
386,0.002431989236105192
387,0.0024258996271851233
388,0.0024198506985804572
389,0.002413811027918591
390,0.002407800470629789
391,0.0024018146801978164
392,0.002395880357124591
393,0.002389970864017368
394,0.0023841043214439545
395,0.002378255584161781
396,0.0023724329632118673
397,0.002366660199478206
398,0.0023609165293499404
399,0.0023552200002598363
400,0.0023495664165984953
401,0.002343941695726106
402,0.0023382979748100513
403,0.0023326607549821942
404,0.002327058236970597
405,0.0023214770080327296
406,0.0023159209381216155
407,0.0023104183182826353
408,0.0023049232844909308
409,0.002299484500164506
410,0.002294055567209131
411,0.002288624531777253
412,0.002283214674217462
413,0.0022777911742116164
414,0.0022724039587577807
415,0.0022670292842951493
416,0.002261721322715677
417,0.0022564348335895766
418,0.00225118134283076
419,0.0022459397492311513
420,0.0022407077489672547
421,0.0022354962040732466
422,0.0022303623559503014
423,0.0022251977638668603
424,0.0022200786860078186
425,0.0022150042373717768
426,0.0022099595563630494
427,0.0022049368087135
428,0.00219995804380105
429,0.002194994415710455
430,0.002190060031551913
431,0.002185150318974844
432,0.0021802763567802847
433,0.0021754183684238432
434,0.002170578958447151
435,0.0021657833809736893
436,0.0021609898362680464
437,0.0021562488384774623
438,0.0021515554562332234
439,0.0021468586478418238
440,0.002142180068247146
441,0.002137512735808627
442,0.0021328715116015694
443,0.0021282521988639207
444,0.0021236347200711946
445,0.0021190344221344733
446,0.0021144833044758394
447,0.002109925139723919
448,0.0021053980644465983
449,0.0021008788956101126
450,0.002096379379168921
451,0.0020919135811033897
452,0.0020874656083572055
453,0.0020830286332318326
454,0.0020786176666611486
455,0.0020742434145402445
456,0.002069876946370638
457,0.0020655385332133875
458,0.002061207209767368
459,0.0020568971852840926
460,0.0020525852351946134
461,0.0020483107374235114
462,0.0020440352840377296
463,0.0020397828931561714
464,0.0020355173045933784
465,0.002031264488592913
466,0.002027033539011817
467,0.0020228192466950025
468,0.0020186199881989824
469,0.0020144336740297443
470,0.002010261490778916
471,0.0020061065647409672
472,0.0020019709202236963
473,0.001997875002058581
474,0.0019937866723125936
475,0.0019897178710427564
476,0.001985670655520619
477,0.0019816260843549746
478,0.001977581430699219
479,0.0019735452935540263
480,0.0019695199121163606
481,0.0019655075540206813
482,0.0019615177242857584
483,0.0019575607369685627
484,0.001953625551347866
485,0.0019497039586625973
486,0.0019458061573518599
487,0.0019419449749941465
488,0.0019380934512779689
489,0.0019342607186241898
490,0.0019304249156626046
491,0.0019266159133260032
492,0.0019228264303179522
493,0.001919035002439615
494,0.0019152764931999117
495,0.0019115373102832145
496,0.001907800584179217
497,0.001904064313272463
498,0.0019003503051141359
499,0.0018966364976177837
500,0.001892931537432991
501,0.0018892423355506846
502,0.001885594160510038
503,0.0018819540908695228
504,0.0018783347640076637
505,0.0018747116152903484
506,0.0018711058740063958
507,0.001867511672114891
508,0.0018639485249346355
509,0.001860391924019368
510,0.0018568484241738262
511,0.0018533161058057956
512,0.0018498096056189942
513,0.0018463240777434134
514,0.00184285565832919
515,0.001839392430301942
516,0.0018359344793402196
517,0.0018324939166986663
518,0.0018290475744773755
519,0.0018256290992793244
520,0.0018222134129929513
521,0.0018188137973604577
522,0.0018154181262650508
523,0.0018120424538558757
524,0.0018086733756859084
525,0.0018053284114541007
526,0.0018019897703566515
527,0.0017986686259126464
528,0.0017953467071504558
529,0.0017920459864715042
530,0.0017887553965181746
531,0.0017854681608078997
532,0.0017821904142331718
533,0.001778929280068974
534,0.0017756841939502018
535,0.0017724539803275446
536,0.0017692277033251808
537,0.0017660240840909368
538,0.001762835295198391
539,0.0017596668085679873
540,0.0017564948166925787
541,0.0017533347412658038
542,0.001750180210860716
543,0.0017470387795895028
544,0.001743898834247607
545,0.0017407826061572875
546,0.00173768560493512
547,0.0017345956035227806
548,0.001731512517858619
549,0.001728444385650582
550,0.0017253873170137194
551,0.0017223279162463631
552,0.0017192927991508274
553,0.0017162750709071024
554,0.0017132666887253287
555,0.0017102647335034966
556,0.00170727135168884
557,0.0017043031026934214
558,0.001701334003631045
559,0.0016983765463570685
560,0.0016954328722820794
561,0.0016924902211252074
562,0.0016895559540014897
563,0.0016866186214854423
564,0.0016837016205392158
565,0.001680794804026568
566,0.001677897110209493
567,0.0016749952601851454
568,0.0016721061849170155
569,0.0016692161928759356
570,0.0016663282147530748
571,0.0016634626802021818
572,0.001660610829772858
573,0.0016577546473689972
574,0.0016549215837484343
575,0.0016520936969539517
576,0.001649294214379693
577,0.0016465074594051205
578,0.001643730672825534
579,0.0016409538232897744
580,0.001638192937849454
581,0.001635431798749673
582,0.0016326738215290794
583,0.0016299262787590424
584,0.0016271977483009402
585,0.0016244792550631154
586,0.0016217643797001133
587,0.0016190580991554786
588,0.0016163625573490594
589,0.0016136651314573064
590,0.0016109693240342667
591,0.0016082831467091783
592,0.0016056062751568993
593,0.001602936113331695
594,0.0016002766522068869
595,0.0015976190239504907
596,0.0015949679877636576
597,0.001592334778350764
