"iter","mse"
1,0.00761855448542609
2,0.004644358137965982
3,0.0034814998494696807
4,0.002800059939768477
5,0.002326845544285233
6,0.002001279415852174
7,0.0017571264531596091
8,0.0015585738259441297
9,0.0013983809745526377
10,0.0012686819405299313
11,0.001161442548510337
12,0.0010725294415056697
13,0.0009977374860418197
14,0.0009346946325002752
15,0.000879371930475573
16,0.0008309574753164313
17,0.0007872055089079094
18,0.0007477231288599565
19,0.0007118152582688533
20,0.0006792715280879766
21,0.0006497004777727374
22,0.0006230501675632923
23,0.0005984494396977303
24,0.0005761065710737
25,0.0005555020118190536
26,0.0005365066968808872
27,0.0005186468071264024
28,0.0005020402360187246
29,0.0004864279628027513
30,0.00047191029968078727
31,0.00045824679598203597
32,0.00044549816090832113
33,0.0004330818140829363
34,0.00042128267381577996
35,0.00041009854965505434
36,0.0003995439939578981
37,0.000389482670031178
38,0.00037997092171397656
39,0.00037083650636168645
40,0.00036210454108177734
41,0.0003537418076545274
42,0.00034568882851887734
43,0.00033797835506443376
44,0.00033062641127459315
45,0.00032360399843842693
46,0.00031686479763982337
47,0.00031035981067758915
48,0.00030408946515458483
49,0.00029802213771380575
50,0.0002921706716490216
51,0.00028659191444887664
52,0.0002812256462124199
53,0.00027608533667611534
54,0.00027110310795210745
55,0.00026629150572154693
56,0.00026161361078043903
57,0.0002570925193408587
58,0.0002527081910611723
59,0.0002484113876125965
60,0.0002442979595340225
61,0.0002403245083465359
62,0.00023647520212953884
63,0.00023273244068382416
64,0.00022913440598509058
