"iter","mse"
1,0.1233967995121839
2,0.059947061441662806
3,0.04176006573337265
4,0.0321817367473135
5,0.02628907856795551
6,0.022127596102547303
7,0.019189808799598498
8,0.016913016625480264
9,0.015112311954915603
10,0.013651530814037248
11,0.012449553612395838
12,0.01144299779264362
13,0.010580188152868384
14,0.009831885550728526
15,0.009184969692011418
16,0.008612551229305756
17,0.008101575238068145
18,0.0076460734513009035
19,0.007240745085392583
20,0.006879915501158227
21,0.006552391135129781
22,0.00625377515752335
23,0.005975822399740746
24,0.005722886847549651
25,0.005487993288504645
26,0.005269724020791946
27,0.0050689537887846576
28,0.0048814608160876
29,0.004708941718903357
30,0.004545810994385037
31,0.004393820343041755
32,0.004253865981655715
33,0.004119249312393279
34,0.00399242078550876
35,0.0038731923102018804
36,0.0037607678110928105
37,0.003655204630561874
38,0.0035557350155629437
39,0.003461699307668351
40,0.00337242990028424
41,0.003287568072618421
42,0.0032072300588231683
43,0.0031304968866475735
44,0.0030576520392841407
45,0.002988045219899414
46,0.0029212828528699807
47,0.002858487263305216
48,0.0027979231951295387
49,0.00274083736711665
50,0.0026847148697082116
51,0.0026312036715847647
52,0.0025801465402761617
53,0.0025313037764891732
54,0.0024843225065883387
55,0.0024396118498852593
56,0.0023959404337544317
57,0.002354138682518542
58,0.0023135593817097417
59,0.002274992649397103
60,0.002237112342481971
61,0.0022004726144308428
62,0.002165058998043133
63,0.002130650183093341
64,0.002097393329885919
65,0.002064514052780039
66,0.0020329633035159494
67,0.0020025712686741718
68,0.0019729704120114394
69,0.0019440917217757126
70,0.0019158473910483378
71,0.0018882337325135448
72,0.0018613277252147948
73,0.0018349267184949699
74,0.0018095291278711202
75,0.0017843207815460413
76,0.0017602683418815883
77,0.001736765343051031
78,0.0017139139795135582
79,0.0016917908718469636
80,0.0016701211638000873
81,0.001649183642870726
82,0.0016286935000089967
83,0.001608868371741332
84,0.0015893957246599386
85,0.0015706154981991623
86,0.0015520653965982953
87,0.0015339585046155657
88,0.001516136830986082
89,0.0014989552805408065
90,0.0014821840253894205
91,0.001465817026973464
92,0.0014498913327158837
93,0.0014342242551540114
94,0.0014190067225861125
95,0.00140403148692856
96,0.0013895715950884584
97,0.001375352464934462
98,0.0013613444463697055
99,0.0013476894252238375
100,0.0013342129570448466
101,0.0013210617631794392
102,0.0013082855637635037
103,0.0012958643873613698
104,0.001283629730681413
105,0.0012716158618770468
106,0.0012598299849514386
107,0.0012483526992633233
108,0.0012370465374647215
109,0.0012260207391256276
110,0.0012150853265316837
111,0.001204393070176374
112,0.0011938519589727806
113,0.0011835276424508262
114,0.0011733590908509848
115,0.0011634158198526542
116,0.00115360864542569
117,0.0011438864806853175
118,0.001134319304652614
119,0.0011248614889575214
120,0.0011155955430577345
121,0.0011064557093047513
122,0.0010975125988299994
123,0.0010887888965511662
124,0.001080151234206901
125,0.0010717046685942311
126,0.0010633861484777535
127,0.0010551564840851938
128,0.0010470131309013374
129,0.001038990178788066
130,0.0010310973388402854
131,0.001023367017803111
132,0.001015750094118762
133,0.0010082547144459652
134,0.0010008421860544443
135,0.0009935450980087222
136,0.0009864238949891314
137,0.0009793580873113125
138,0.0009724266445220043
139,0.0009655697308575241
140,0.0009588202502711431
141,0.0009521290893969641
142,0.0009455911491474518
143,0.0009390990507867107
144,0.0009327646796436212
145,0.0009264713963188883
146,0.0009203601475918822
147,0.0009143003780446607
148,0.0009083602472311572
149,0.0009024788009163759
150,0.000896684478106118
151,0.0008909622341304293
152,0.0008853414065090229
153,0.0008797742171315396
154,0.0008742859919329655
155,0.0008688371852341814
156,0.0008634353019849109
157,0.0008580666948296916
158,0.000852781108557702
159,0.0008475668776421105
160,0.0008424061131784191
161,0.000837312868269566
162,0.0008323155520117613
163,0.0008274094468077191
164,0.0008225474549644267
165,0.0008177185300200595
166,0.0008129573553879386
167,0.0008082491940567778
168,0.00080363379080217
169,0.0007990474916137265
170,0.0007945419769918466
171,0.0007900396880921696
172,0.0007856329528461213
173,0.0007812910556491717
