"iter","mse"
1,0.016725008427474007
2,0.009094240970389125
3,0.006532132462943274
4,0.005125298716382947
5,0.004214267852601107
6,0.0035769659190142953
7,0.003105844208902029
8,0.002738375477667929
9,0.0024517389512337838
10,0.002215989875731676
11,0.0020227371415665967
12,0.001862098378523616
13,0.0017248405068909863
14,0.0016057854184653457
15,0.0015011898446709608
16,0.001408969523480675
17,0.0013284050432162233
18,0.0012555604639534702
19,0.0011892081760149838
20,0.0011296446236576639
21,0.0010755670671296084
22,0.0010253108185754778
23,0.0009803853274210027
24,0.0009391212781736669
25,0.000901034396177123
26,0.000865653411938437
27,0.0008321743497110355
28,0.0008013616047462447
29,0.0007724281400190284
30,0.0007453316379954979
31,0.0007204181067767914
32,0.0006972447978574023
33,0.0006754235982070523
34,0.0006549836359309549
35,0.0006356344185707664
36,0.0006173107773200669
37,0.0005998796014360569
38,0.0005834087631446646
39,0.0005677327380812968
40,0.0005526810208925188
41,0.0005383363712149221
42,0.000524700570566296
43,0.0005116528851513836
44,0.000499152049421119
45,0.0004873201650807881
46,0.00047601181916016915
47,0.00046523888579718704
48,0.0004548498549513756
49,0.0004450227011800423
50,0.0004355805006067826
51,0.0004265910836477074
52,0.000418002850005515
53,0.0004097354233517441
54,0.0004019329320303438
55,0.0003944016285133508
56,0.0003871458805608444
57,0.00038017118079745584
58,0.0003734332533638909
59,0.0003668257035846556
60,0.0003604559727347857
61,0.00035429936720595155
62,0.0003483070628388783
63,0.0003425614571264902
64,0.00033696233779687056
65,0.0003315495141096008
66,0.0003263121703761702
67,0.0003212371603618129
68,0.00031630860335281894
69,0.0003115201164316296
70,0.00030685955037054274
71,0.0003022983010364402
72,0.00029786103753794363
73,0.00029353731832024453
74,0.00028930987140677087
75,0.0002851730596165316
76,0.0002811513972869459
77,0.0002772372953644942
78,0.0002734044023257312
79,0.00026968098596518814
80,0.00026602227184266224
81,0.00026246304065420835
82,0.0002590175294585946
83,0.00025566303970867845
84,0.0002523784686105065
85,0.0002491396076738306
86,0.00024598513067019466
87,0.00024290245305853342
88,0.00023988055033838688
89,0.00023693164411041394
90,0.0002340383300929035
91,0.00023120899191423884
92,0.0002284476909237511
93,0.0002257786954750538
94,0.00022315534985055337
95,0.00022061804365805212
96,0.0002181230202395799
97,0.0002156691994976287
98,0.00021327033457011868
99,0.0002109113680330834
100,0.00020858660967313153
101,0.00020632150630219614
102,0.0002041160471022731
103,0.00020194939728426965
104,0.00019982255348887287
105,0.00019774558903660412
106,0.00019571965155170193
107,0.00019373846676556234
108,0.00019178979019232107
109,0.0001898850717320218
110,0.00018801620044912117
111,0.0001861878897961939
112,0.00018438784424349054
113,0.0001826228760856594
114,0.00018088922654876968
115,0.0001791851949226429
116,0.0001775109069090452
117,0.00017587939704965966
118,0.0001742827175796152
119,0.00017272198341889984
120,0.00017119317972662942
121,0.00016969482359322136
122,0.00016823552697223815
123,0.00016678503895083507
124,0.00016536245614568156
125,0.00016395748616590859
126,0.00016257772795759783
127,0.00016121106762910975
128,0.000159867505249519
