"iter","mse"
1,0.007734619750990737
2,0.0045096539020762815
3,0.003365662747799404
4,0.00268490213344578
5,0.0022269289587579727
6,0.0019104900636286875
7,0.0016720533048984764
8,0.0014816051787395889
9,0.0013295541685871164
10,0.0012082553846250726
11,0.0011084873434449023
12,0.0010224242714616662
13,0.0009477466139723614
14,0.0008837465747653802
15,0.0008276230130573761
16,0.0007778035435170246
17,0.0007323039615579119
18,0.000691394373611658
19,0.0006545808154603233
20,0.000620860706376453
21,0.0005907627884278849
22,0.0005636487318646258
23,0.0005392710701493925
24,0.0005165387311987593
25,0.0004953679463516132
26,0.00047615298762672354
27,0.000458557610870992
28,0.00044224876203574924
29,0.0004271280834431604
30,0.00041302868110396166
31,0.00039983114696383337
32,0.0003874735132145248
33,0.0003759533274696984
34,0.0003650246969481837
35,0.0003548169992082631
36,0.00034516073435654244
37,0.0003360785419900523
38,0.00032737381620188695
39,0.00031910096814435045
40,0.0003113129946054016
41,0.0003040212931689361
42,0.0002970910363970635
43,0.0002904840121254856
44,0.00028419489148782414
45,0.0002781545365835861
46,0.0002723402777841611
47,0.0002667742195112109
48,0.0002614694464792853
49,0.00025638565612986776
50,0.00025145314014190796
51,0.0002467139578024155
52,0.00024216554242688878
53,0.00023773989650993825
54,0.00023347568222862832
55,0.00022936660053269592
56,0.00022536712499931824
57,0.0002214713894816491
58,0.00021770113823712213
59,0.00021408027218372669
60,0.00021057774364861346
61,0.00020721925627093058
62,0.00020394126281105546
63,0.00020079793210501257
64,0.00019772819396403452
