"iter","mse"
1,0.12364811440367661
2,0.0576097485177019
3,0.039431773166600306
4,0.029276624211754802
5,0.023239708224116248
6,0.019297517454048726
7,0.016375616397717025
8,0.01418971815599648
9,0.012491739150937537
10,0.011155025960389841
11,0.010066278705392366
12,0.009143078203154858
13,0.008378679632658304
14,0.007725278091602769
15,0.007156132906217145
16,0.006674033015547816
17,0.006252775901611121
18,0.005877504413848526
19,0.0055495723150097145
20,0.0052557117113566695
21,0.004991208540408227
22,0.004750936305517208
23,0.004540707766653914
24,0.004344432252702852
25,0.004167612022060664
26,0.004006481933799578
27,0.003854476174310953
28,0.003715024397786491
29,0.0035842085753862844
30,0.003461324575636291
31,0.0033458411815203495
32,0.0032372330248652023
33,0.003136176708927667
34,0.003040485299053087
35,0.0029515074632197776
36,0.0028663285105564105
37,0.0027865326508075563
38,0.0027107067122230937
39,0.0026386211382286133
40,0.0025705307270334618
41,0.002505789773628419
42,0.0024446177527372424
43,0.002386717327248333
44,0.0023310599748782913
45,0.002278197335788687
46,0.0022274330077557396
47,0.0021791979196426063
48,0.002132936123222241
49,0.0020887108668752644
50,0.002045989903130847
51,0.0020049429391822637
52,0.0019656795694121694
53,0.0019277855807964762
54,0.0018917390369240373
55,0.0018564932473320566
56,0.0018230954610138242
57,0.001790891315617385
58,0.001759354899514371
59,0.0017289517646285662
60,0.0016992360836038728
61,0.0016704977057834683
62,0.0016426950875613367
63,0.0016160798907635925
64,0.001590013003129851
65,0.0015651330194068084
66,0.0015408740301160809
67,0.001517388595898904
68,0.0014945983961908917
69,0.0014721881326728303
70,0.0014506413628007746
71,0.001429399580496055
72,0.001408587747475178
73,0.0013885234227833077
74,0.0013688239199729552
75,0.0013497357198848422
76,0.0013311445302476793
77,0.0013130295784847166
78,0.0012953779226672272
79,0.0012781403918138484
80,0.00126141326925717
81,0.001244987796408714
82,0.001229105122474147
83,0.0012135506664359827
84,0.001198359152497359
85,0.0011835638186219674
86,0.001169081980829228
87,0.0011550973084319112
88,0.0011415053090752588
89,0.0011280653807416482
90,0.0011150862062567048
91,0.0011023923636072075
92,0.0010899283034837503
93,0.0010778035676198454
94,0.0010659482643167713
95,0.0010543100547785395
96,0.001042932621982262
97,0.001031689368571787
98,0.0010206845671642164
99,0.001010004560937714
100,0.0009994497823815408
101,0.000989122820080136
102,0.0009789986299580098
103,0.0009689475913755426
104,0.0009592098865364977
105,0.0009496280166263549
106,0.0009402405384176425
107,0.0009311152603546738
108,0.0009221034749115016
109,0.0009132744647789067
110,0.0009045452172142035
111,0.0008960669923167695
112,0.000887661751502622
113,0.0008794028046407363
114,0.0008713772529690391
115,0.0008635124461373891
116,0.0008558240052895351
117,0.0008482193088490383
118,0.0008408150871817697
119,0.0008335479319171273
120,0.0008264860704949821
121,0.0008194760421876152
122,0.0008125696373051785
123,0.0008058488646899234
124,0.0007992156100217678
125,0.0007927030185455501
126,0.0007862495986008407
127,0.0007799252015046033
128,0.0007736583276089127
129,0.0007674954982066939
130,0.0007614255641824167
131,0.0007555074228371971
132,0.0007496396301459923
133,0.0007438700128050994
134,0.0007381878020295393
135,0.0007325695290783102
136,0.0007270899104562228
137,0.0007216730766285966
138,0.0007163266104083328
139,0.0007111124002999739
140,0.0007059397246035045
141,0.000700870155332929
142,0.0006958271182348541
143,0.000690891429942246
144,0.0006860216278075686
145,0.0006812253150219537
146,0.0006764930162177855
147,0.0006718335614484182
148,0.0006672490980325173
149,0.0006627338531352087
150,0.0006583003922045869
151,0.0006539389293052061
152,0.0006496404803706633
153,0.0006454084717983628
154,0.0006412335124305605
155,0.0006371010664175453
156,0.0006329892098212553
157,0.0006289172069488464
158,0.0006249428522328834
159,0.0006209682212459959
160,0.0006170746646980122
161,0.0006132372976294906
162,0.0006094391062197816
163,0.0006057047882656746
164,0.0006020106011610261
165,0.000598339632037154
166,0.0005947741135382069
167,0.0005912246178079735
168,0.0005877557591252946
169,0.000584320485962055
170,0.0005809358312065516
171,0.0005776037902196828
172,0.0005742852106723591
173,0.0005710134169810502
174,0.0005677852184858382
175,0.0005646203610150769
176,0.0005614428817944613
177,0.0005583185993695567
178,0.0005552174637502941
179,0.0005521857865160246
180,0.000549155756558434
181,0.0005461762915521874
182,0.0005432039466626708
183,0.000540277457840107
184,0.0005373698457906766
185,0.0005344905824780255
186,0.0005316382093822392
187,0.0005288339089488461
188,0.0005260676456957607
189,0.0005233069467266144
190,0.0005205721614632306
191,0.0005178701326239525
192,0.000515200922774151
193,0.000512555709580333
194,0.0005099638833564997
195,0.0005073716550762504
196,0.0005048445398670873
197,0.0005023220142115618
198,0.0004998279754663331
199,0.0004973457657769876
200,0.0004948850331653505
201,0.0004924409084529961
202,0.000490033760332076
203,0.000487639272458735
204,0.0004852647796779085
205,0.00048292809909386845
206,0.0004806100756153846
207,0.0004783177096258153
208,0.00047604333833509594
209,0.00047379038869050624
210,0.0004715623823487941
211,0.0004693506541001056
212,0.0004671527373613376
213,0.000464983239635637
214,0.00046284359037372945
215,0.00046072413701144107
216,0.00045861495070828297
217,0.0004565247832413977
218,0.0004544623258862171
219,0.0004524241118400635
220,0.0004503991474921635
221,0.0004483801298088818
222,0.0004463950609285888
223,0.00044441032642244063
224,0.00044244479222540584
225,0.00044047881372732804
226,0.0004385391075560365
227,0.0004366201004942846
228,0.00043471416353635617
229,0.00043281920270301635
230,0.00043093142536948715
231,0.000429066276776239
232,0.00042720638127452277
233,0.00042536449182195514
234,0.00042352808239407307
235,0.0004217132603944866
236,0.00041991541299726495
237,0.00041813055439510085
238,0.000416358244951773
239,0.0004146002299374418
240,0.00041286216203274774
241,0.00041113638996759607
242,0.0004094254337525653
243,0.00040772536658414125
244,0.0004060288971332534
245,0.0004043435968749951
246,0.00040266860642345503
247,0.0004010088120162792
248,0.0003993666784637533
249,0.00039772971164673664
250,0.00039610441246988007
251,0.00039449839943992386
252,0.00039290386215446013
253,0.00039132480297484294
