"iter","mse"
1,0.014805050913692405
2,0.008019612063598275
3,0.005842442515749635
4,0.004600680558629556
5,0.0038057010963395885
6,0.0032328369274700315
7,0.0028087277580435633
8,0.002490402415202379
9,0.0022354080396747426
10,0.002030019828772099
11,0.001859693779491612
12,0.0017183072547133247
13,0.0015947213191343287
14,0.0014884113560540387
15,0.0013950168142065407
16,0.0013107237161835035
17,0.001237745126906657
18,0.0011720137139708707
19,0.0011128348759110117
20,0.0010594735185122108
21,0.0010116508091230542
22,0.0009683369530620688
23,0.0009287360607009506
24,0.0008920574973736105
25,0.0008581192787689375
26,0.0008270326588882152
27,0.0007985674411489715
28,0.0007719612526980711
29,0.0007473504632101539
30,0.0007243428973370332
31,0.0007029438872977098
32,0.0006829508125584215
33,0.0006642898658519753
34,0.0006467990425920189
35,0.0006303028584329295
36,0.0006146378326186293
37,0.0005998301644867054
38,0.0005856054160611349
39,0.0005720804084299709
40,0.0005592181063182414
41,0.0005470127004866421
42,0.0005354029254894911
43,0.0005242685594797904
44,0.0005136862152250865
45,0.0005033227644930723
46,0.0004935849198425916
47,0.0004841288063792754
48,0.00047506160257346827
49,0.00046635443898885936
50,0.0004578910977032122
51,0.00044975553626368193
52,0.00044199425096558596
53,0.00043451883981165826
54,0.0004272525170676763
55,0.0004201258518224186
56,0.00041325614127200356
57,0.00040660790205885645
58,0.00040022127590234413
59,0.0003939955951500993
60,0.0003880026917000891
61,0.00038222368880331625
62,0.0003766480424287504
63,0.0003711972132456109
64,0.00036589079459443827
65,0.00036073608642391377
66,0.00035571844759121077
67,0.00035082441803099265
68,0.00034603444479788456
69,0.0003413801103682938
70,0.0003368733402679168
71,0.0003324748353736728
72,0.0003281713142105561
73,0.00032403865770962983
74,0.0003199684113432738
75,0.0003160064311016323
76,0.00031212602408060863
77,0.0003082405253676095
78,0.00030445841676377634
79,0.00030079032902962874
80,0.0002972010721709344
81,0.0002937385439090083
82,0.0002903441751609509
83,0.00028702403998316173
84,0.00028376297692873996
85,0.00028055124435994426
86,0.00027741333546416606
87,0.00027434537004661206
88,0.0002713308026522002
89,0.00026839350712896725
90,0.00026552197202869935
91,0.00026269721297972814
92,0.0002599349507261131
93,0.0002572127310685559
94,0.00025453992229508245
95,0.0002519231570487808
96,0.00024938053716025676
97,0.00024686514303521293
98,0.00024436624166114616
99,0.00024190546507522694
100,0.00023948615256662762
101,0.00023712168722753345
102,0.00023480044305781086
103,0.00023254391533897723
104,0.00023032805581747732
105,0.0002281605866675663
106,0.00022603615080963712
107,0.00022393496158362215
108,0.00022185790026139072
109,0.0002198085790567265
110,0.00021780499751850832
111,0.00021583329620839981
112,0.00021388382190709783
113,0.00021198133688741345
114,0.0002101243996839226
115,0.0002083040217077365
116,0.00020651538687716387
117,0.0002047540128658468
118,0.00020301833335660565
119,0.00020131557860272984
120,0.0001996351764367224
121,0.00019798085267708874
122,0.00019635834380040754
123,0.00019475836498944295
124,0.00019319326779976484
125,0.000191649603731551
126,0.00019013751887918368
127,0.0001886411899612536
128,0.00018716504664600017
